"unique_id","price_paid","property_type","new_build","estate_type","oseast1m","osnrth1m"
"1098ACCF-2B72-4946-913F-67360CEBBAC5",2875000,"F","N","L",526545,178272
"F932D78B-7487-4773-ADD5-66AA03088B99",3700000,"F","N","L",526605,178415
"C1C2938F-D2D9-4BE6-93B5-C6EE8C64047E",1175000,"F","N","L",526605,178415
"8B84D857-73D5-40D3-A7CC-FAFB44F18A29",785500,"F","N","L",526605,178415
"067F890D-0734-4CA4-A5F6-EAFA07C57764",3350000,"T","N","F",526605,178415
"7077DDE9-9CF6-465B-81A7-CA058217B6FE",2895000,"T","N","F",526570,178356
"A68C90F7-A114-4B35-AD51-913A53F06EEF",1052000,"F","N","L",526556,178385
"34CBDFC9-E901-44AF-AC20-D8556AD28CD6",850000,"F","N","L",526556,178385
"E67F537B-4506-4C2B-BD14-6ED7E3A1EE3E",208000,"F","N","L",526454,178435
"A8BB8EC5-D1DC-43B5-9A41-270B8332642E",790000,"F","N","L",526454,178435
"C61B11C1-F3BC-4C49-BDC9-823F4575480A",1100000,"F","N","L",526511,178306
"17D3FF48-0F58-4503-A012-2CB88A65068C",827000,"F","N","L",526766,178780
"A6912A72-1533-4D53-A359-8A8474F5D92E",8750000,"T","N","F",526779,178684
"44C929D3-CB12-4EA2-9760-19E488EC8E03",800000,"F","N","L",526660,178787
"E29214C9-5032-420F-A5B1-C008F0ABDAB9",932500,"F","N","L",526660,178787
"26CF231F-5753-4CB8-99F8-7448DF49E471",1950000,"T","N","F",526652,178744
"E963B66A-DDC4-4991-A39D-B5A7E34C456B",784453,"F","N","L",526917,178771
"C2939F14-C182-43C4-B806-4C4E1E0B6822",1450000,"F","N","L",526816,178746
"7971B3CE-50B4-4764-A4BB-3032D2ECF76D",2750000,"F","N","L",526816,178746
"00E9FC53-81D8-40D6-841D-7A4225150736",365000,"F","N","L",526597,178591
"B6A6E66C-9514-43EE-87BC-79EB63B56185",580000,"F","N","L",526597,178591
"E8B8ACC8-0409-486A-B55E-6B6B7CF7024C",4350000,"F","N","L",526872,178696
"026A6F0D-0E04-4CA8-9212-ADAB7AD897DA",579750,"F","N","L",526872,178696
"53D06EC4-99A3-4DCA-A6CF-E60D118FC502",4490000,"F","N","L",526872,178696
"63496B1C-6EF4-452A-A4DB-506C9F3EDAB1",2650000,"F","N","L",526822,178656
"8C08C62F-E0A7-4439-A882-3120A5CB0DA4",2625000,"F","N","L",526758,178612
"67A3D823-35EF-4FE9-8AF8-32AA9681CCA9",2500000,"F","N","L",526758,178612
"77C22953-C27B-4DDA-BA65-B059732B2494",675000,"F","N","L",526758,178612
"04B163FD-DE1B-4497-A042-728DC0A763EF",2250000,"F","N","L",526758,178612
"AB1D0664-66BF-4CF9-AD5D-043020A020FC",1800500,"F","N","L",526714,178578
"3CD6A231-9985-4A54-87B2-B70B9C7DACE2",1476100,"F","N","L",526714,178578
"82DDC233-0612-4B85-8368-B216A056B5CF",115625,"F","N","L",526714,178578
"386E8C49-2A27-4CAD-887E-76DB64A6EC85",900000,"F","N","L",526704,178501
"F4442D72-111B-42C6-BA1B-55ACC31A8651",920000,"F","N","L",526572,178805
"7CA9CD5A-30E7-49F3-B548-74B7A16B31B8",203360,"F","N","L",526928,178746
"D00C33F6-72CC-4B0B-93B4-E161BED82FAE",850000,"F","N","L",526965,178698
"068E2255-7A2E-4A5A-828C-0BD80F47BF78",1180000,"F","N","L",526902,178555
"4F526EEC-412B-4E53-9F13-E52B85937DEE",3600000,"F","N","L",526902,178555
"783BF36B-EEEC-48AF-ADCB-50BCF5DA58A6",1480000,"F","N","L",526385,178377
"B7B88D21-D43E-4811-89BE-965B358F41CB",1450000,"F","N","L",526385,178377
"C8E5B519-BCC9-4CB7-BE78-A0EF67125718",655000,"F","N","L",526409,178304
"B2907DBF-218D-4CA6-A987-28626B09B7E0",1465000,"F","N","L",526409,178304
"A5BC1D99-1590-463F-81B2-BBCEF1DB2D6C",865000,"F","N","L",526431,178383
"312A6014-7B47-490A-A979-4762A90B08A4",1471000,"F","N","L",526431,178383
"B5361ADA-AB73-40AF-8332-FE8AFE6BEAC4",520000,"F","N","L",526431,178383
"5D48B9AF-815E-413F-8A30-3E54BBC2638B",1610000,"F","N","L",526431,178383
"2D1E4B25-F390-FCD1-E050-A8C0630544EC",1100000,"F","N","L",526462,178309
"E2DB1408-5CBA-4C97-83FA-0C042532EBB7",665000,"F","N","L",526437,178216
"CC1838AB-82AA-4D83-B449-5761AD83FFAD",1700000,"F","N","L",526617,178541
"75BC03F9-A2F1-4D49-B4BA-DD782823ED5E",4000000,"F","N","L",526568,178479
"5035CBB3-EF50-461C-ABE8-5F41E105F0E2",845000,"F","N","L",526568,178479
"FBBF0298-6898-4302-B550-3B7616112D88",600000,"F","N","L",526568,178479
"1CF1266C-AC22-4FAF-95B5-DDABF4986C35",1895000,"F","N","L",526520,178444
"58CCCF44-A7F9-4D6E-9D9E-18EBCE18285C",1500000,"F","N","L",526520,178444
"A422B0A7-0E1B-42DC-9AD0-49AEF9677C00",1050000,"F","N","L",526520,178444
"623F1D80-8FD1-45BD-9E6B-800C8D1A745A",925000,"F","N","L",526520,178444
"7AC5F58C-C1AA-45C9-9A41-747D2F2EB472",1150000,"F","N","L",526501,178490
"E7D44105-AD69-4FC4-B425-B44F3C81614F",1875000,"F","N","L",526719,178282
"FF920DA7-0F22-49E6-A717-A71DB0338E17",2650000,"T","N","F",526370,178330
"BC255304-2C4B-4AAB-A313-37DFCE02A47F",2400000,"T","N","F",526370,178330
"2D2CC8A2-008D-4BFC-A3C2-F851A5F90A48",3687500,"T","N","F",526370,178330
"6C391A64-B8EE-4CF6-BE0F-64DB3F3B09D7",1000001,"T","N","F",526391,178337
"42325935-C58A-4D21-8AE5-0A113D2C38A1",549950,"F","N","L",526356,178430
"9ADA0E6D-BD90-48D9-ABA8-E9113AF273A9",1260000,"F","N","L",525916,179153
"3A8F3621-FADC-4197-A332-E4B814995EBB",2250000,"F","N","L",525877,179143
"F692CF29-E8BF-4503-8585-B44DD887C6F7",1656286,"F","N","L",525877,179143
"95F271B2-4A9F-4E4C-95F1-8BE958E4850C",975000,"F","N","L",525833,179145
"BD496BDA-27FE-42AB-B160-6FF408B9B5B5",5600000,"F","N","L",525845,179116
"FF6B93BB-6346-4399-BB1A-349DA2CCE29F",1060000,"F","N","L",526157,179105
"953416EA-1378-4F44-BABD-E630A4E30100",665000,"F","N","L",526143,179144
"7FB3BE21-FF16-4141-8672-FE153776B022",580000,"F","N","L",526143,179144
"E3C78507-5678-4906-977B-FA6AE764792B",615100,"F","N","L",526143,179144
"A52E5129-AAAD-4709-90E3-02E791212BE2",490000,"F","N","L",526143,179144
"70585AEE-9FB2-41E4-AA0F-B4B5098B51EB",925000,"F","N","L",526143,179144
"1061301B-D9A9-45D1-B154-A206B0CC95B0",1060000,"F","N","L",526107,179151
"757FA269-3C51-4ECF-B768-3C35DAF5CB52",450000,"F","N","L",526107,179151
"F10E577B-EAE1-44E7-BE1F-8BFD07B1EB01",1450000,"F","N","L",525973,179153
"46BFAEBF-9CFE-4F8F-A993-D4AD6A73BA1E",1100000,"F","N","L",525973,179153
"0E0C9CF8-771D-48C0-99A3-92251351DDE6",400000,"F","N","L",525973,179153
"4F95A329-C82C-401A-B345-7DF3610D588C",910000,"F","N","L",525973,179153
"C41D0AF0-74FF-43C5-9307-0828AD9850D4",1255000,"F","N","L",526040,179151
"3123B1DF-A568-46EE-AE3E-06572A68199C",967777,"F","N","L",526040,179151
"E5B0FF1F-0FD0-47D3-A538-C49ECFD61A1D",2600000,"T","N","L",526157,179054
"A96DFA68-1B96-41E1-9398-8BF0403E416D",670000,"F","N","L",526157,179054
"10B2ADE9-34BF-48C1-8FD2-2E3A6707A774",995000,"F","N","L",526157,179054
"1CCF5D5F-3917-4156-AEE7-0B91A5E0E895",1875000,"F","N","L",526116,179051
"FE8B13B1-6624-4169-B3E7-AF96A01D15BC",1475000,"F","N","L",526052,179053
"E09938F3-AE0D-45DA-ACC4-733249C4B0A3",870000,"F","N","L",526052,179053
"702B3626-4A77-4656-A402-4325B9692ED8",1025000,"F","N","L",526052,179053
"9017321C-901B-4793-A718-6EB4ACABE4AF",1050000,"F","N","L",525999,179061
"FC582819-0F53-40FC-8DD1-CA61D69091C7",930250,"F","N","L",525999,179061
"8C230CE5-7E96-4DB9-A3BA-C8CEFF457B39",1415000,"F","N","L",525956,179068
"32C9ADDC-11CC-455B-9520-CDBB5B99A62D",1351999,"F","N","L",525917,179072
"2628AEF1-DB33-4F15-9E7F-E920C0DF27CC",645000,"F","N","L",525917,179072
"2A289EA1-5BA9-CDC8-E050-A8C063054829",385000,"F","N","L",525847,179104
"57C64DD8-FD75-4BAC-8B95-BC0054AD6E3E",849000,"F","N","L",525847,179104
"78F16F21-1497-4F02-BE9A-03606CC61500",1310000,"F","N","L",525847,179104
"434177A1-A4AC-4682-8913-2FB10F2CCBAB",1095000,"F","N","L",525847,179104
"94554945-FD99-4F38-A191-6363A56509CF",410000,"F","N","L",526109,178724
"33524CA2-61CF-4CC2-86B1-8572E6C1CE0D",735000,"F","N","L",526109,178724
"0EEE1D56-CA9E-42C2-ACE0-1B2D4C465CD8",767500,"F","N","L",526109,178724
"C3C2DCC3-C5D2-4555-85B1-662267EB7AF2",362500,"F","N","L",526109,178724
"2BB741D4-B962-433D-9BE0-3648394F561C",385222,"F","N","L",526109,178724
"F7F3AED4-45CC-4900-94F3-0BB36EB22F5D",280000,"F","N","L",526044,178700
"E596807A-B211-4B24-8522-04F9B23CDCB8",850000,"F","N","L",526044,178700
"F0FFF4F7-F30E-4246-A788-FE32A269B510",775000,"F","N","L",526044,178700
"B831975A-C9C6-4B2C-A878-3D4AB14B49A6",130000,"F","N","L",526044,178700
"1CBB3185-73CD-4CB2-8895-F0C6879B7742",710000,"F","N","L",526044,178700
"84A2BF61-D939-470C-AB5E-1213F8DE6858",375000,"F","N","L",526044,178700
"6558E48A-DAEA-45DA-88A4-71FFEB628F6E",2385000,"F","N","L",526044,178700
"E25D649D-3F84-4179-B4BB-815D580E373A",595000,"F","N","L",526044,178700
"BEFECE85-180F-4468-A56B-979F02D1B666",1750000,"T","N","F",525993,178785
"CB79D46F-E844-4699-9FF1-54A7F67281CE",1790000,"T","N","F",525993,178785
"288C081C-FF29-4218-A5DB-A4616E96BC3A",1050000,"F","N","L",526034,178775
"CBAAD954-E2A0-449A-826C-105A346982A0",239888,"F","N","L",526047,178989
"171FA960-5755-4CF5-9D0A-4FA469527993",428888,"F","N","L",526047,178989
"452ADC29-48E5-4695-96BD-D1517CC2A1F7",500000,"F","N","L",526047,178989
"592517A1-6310-4D14-8B18-DC7E560E0225",435000,"F","N","L",526047,178989
"64342BFD-BB77-422C-E053-6C04A8C0FB8A",1065000,"F","N","L",525998,179044
"F9834C92-8003-409B-90DD-C38FEA451D1C",765000,"T","N","F",525974,178985
"2BC19FF6-C3D8-484E-BAE8-3A0F52F0C785",2500000,"F","N","L",525952,179014
"77CE9F9C-F44F-4634-A181-22631FA9E99E",915000,"F","N","L",525952,179014
"3DA230D7-AC76-4D56-90B5-A6C2A7FC62AE",295000,"F","N","L",525952,179014
"711F1E9B-CE9A-43FD-ADD4-ABB9DAEAC967",730000,"F","N","L",525952,179014
"2ECBCE4A-B3DE-4327-9960-4A7925F7BDC3",862500,"F","N","L",526211,178643
"2A289E9D-2662-CDC8-E050-A8C063054829",2250000,"F","N","L",526003,178592
"D8C14E34-3FBD-4CA0-852A-88C1E9A2C2AE",805000,"F","N","L",526003,178592
"80296529-4501-479A-8EAA-547B2D123B90",695000,"F","N","L",526003,178592
"B77BEB69-F1E9-4A09-AC25-FD207935C8BD",785000,"F","N","L",526003,178592
"EEA9A243-0E3F-4A25-BF7C-9D8FF44559C9",1250000,"F","N","L",526138,178736
"E6798ED5-09C8-450C-807C-7CCBC33B5E9E",1500000,"F","N","L",525997,178642
"A1506ED8-AF9B-45D4-807B-A079F08BA8DF",965000,"F","N","L",525997,178642
"10533676-E132-4B28-817D-B24ABEFF2C86",550000,"F","N","L",525997,178642
"F6223BE1-1A08-4EA5-AB8F-A67C889F822A",2337500,"T","N","F",525972,178652
"6D052A06-F6D3-4BCE-A3E9-C93D3F5688F5",1782000,"F","N","L",526248,178558
"F27BDA3B-AB92-411F-A70E-DC0BC47CD1E3",752000,"F","N","L",526264,178523
"9578E318-9309-4179-8BAB-FCBB8F0A3AC5",575000,"F","N","L",526296,178534
"379F65E5-5914-4A82-B21E-03FD72FC011B",664070,"F","N","L",526296,178534
"04B8ECFE-D101-464E-ABAD-CAFEEA35BEDD",600000,"F","N","L",526296,178534
"7C0E06A7-4EF5-43DF-8A12-CFB4265FD784",675000,"F","N","L",526273,178587
"FB777D4C-A9E2-4EA7-B6EA-59ACDE2993B6",700000,"F","N","L",526217,179077
"EC7106E4-864F-4CC3-B94E-0617A67BE052",570000,"F","N","L",526182,179341
"BB373E0D-DDB4-4B62-A2A8-764F9405685C",782500,"F","N","L",526348,178518
"FFECB27F-0425-4C29-9BAA-5762149B16A2",290000,"F","N","L",526348,178518
"7E9A57FF-5FB7-4DF7-9BC7-C922C8937367",2040000,"F","N","L",526348,178518
"C04D0B94-9E05-483D-A899-8FFC27BC08AD",1120000,"F","N","L",526384,178501
"D83C0750-FFEF-41D4-B377-7901496CF45B",1460000,"T","N","L",526384,178501
"AA55DFCF-A3A4-49A6-8159-78CEE68C510B",850000,"T","N","L",526384,178501
"F868D2A8-DE0D-4EDF-A67D-42D69E4F93CA",235000,"F","N","L",526334,178473
"4BC70A38-B5DC-4360-BA62-41094C479518",1350000,"F","N","L",526334,178473
"9069EBEB-2418-4CA9-9479-39D27A3DF7FC",760000,"F","N","L",526334,178473
"C0AB72B5-AB58-4EDB-BCB7-B18CB7B375A3",795000,"F","N","L",526414,178507
"20E966C6-5760-4AFC-96A4-D9CD84EC0F26",2000000,"F","N","L",526201,179163
"2C2C4D8F-E96E-4376-898A-6CB146F502A6",720000,"F","N","L",526201,179163
"3209FBAF-C1A3-4356-924E-00C8A6DE01A0",890000,"F","N","L",526201,179163
"EEAC0CFA-327A-4623-8BCB-012F9F3EBE09",610000,"F","N","L",526219,179123
"983AC7CF-76D4-49B3-92C1-DE92146C66B9",2575000,"T","N","F",526118,179194
"4CDB80BF-466C-4407-A5AB-A416DD5CDB6C",485000,"F","N","L",526150,179241
"0ECC6F9E-AC05-4547-9DCD-16E264F6B37E",1600000,"F","N","L",526118,178967
"6191AB05-66C9-437A-90AF-14F61C412E58",635000,"F","N","L",526068,179017
"15BFEC7C-9D3D-40CD-9B96-CE75E4D203A1",725000,"F","N","L",526068,179017
"D0F1CE77-8F93-495F-A2AE-91BEE88A47B2",1312600,"F","N","L",526112,178937
"C8EAFF0F-7840-4B40-B4BB-1AEAA8C6F269",650000,"T","N","L",526128,179032
"9C4A2787-910F-42F9-97BB-7B80FE976E0F",450000,"F","N","L",526139,179026
"87975862-7696-4E41-9333-D494C868732C",880000,"F","N","L",526139,179026
"52BB12E4-89FF-4D4D-86CB-A3E562AEA246",1150000,"T","N","L",526375,178714
"CE93F295-1005-46B8-8B52-CD0E9F981A32",250000,"F","N","L",526375,178714
"CB7C3F04-6C42-4C40-B25B-AA1857213FC0",1275000,"F","N","L",526415,178577
"51074335-9B71-4E58-9DEA-4C5E0B62510A",1953000,"S","N","F",526415,178577
"5B6AFFB0-3BB4-4E8E-9B41-D114C0591B18",7400000,"T","N","F",526306,178598
"C6399C43-622F-4CAB-A955-E95D99AA0634",6800000,"T","N","F",526306,178598
"B3FEEB26-E42C-40BD-944D-42CA2B4252B2",660000,"F","N","L",526306,178598
"75ADD3B5-173D-4590-9540-4CCF5DA11676",440000,"F","N","L",525954,178940
"A7391DD0-21E1-4311-97F8-A7125767A197",770000,"F","N","L",525954,178940
"F5D6ADD2-DC6B-4709-A325-AB47BB472422",765000,"F","N","L",525954,178940
"83CC4E2B-E80C-4006-A32B-32E770B45B61",665000,"F","N","L",525954,178940
"3FB80168-A525-4FA5-91D4-F511C83C41C0",516800,"F","N","L",525954,178940
"E79D7DB0-D2F7-4160-A2D1-15631A534F5B",510000,"F","N","L",525954,178940
"31A6B4C9-25A0-4EC6-BA9A-41AE3D7FD621",960000,"F","N","L",525954,178940
"812F7693-EB0C-4C57-8967-E7A1C5C52EFE",460000,"F","N","L",525954,178940
"AB51B3A1-9794-4E87-9C52-D3EA8A4073EA",555000,"F","N","L",525954,178940
"AAEAB224-945A-4A70-8F8A-B15DB3090A9D",615000,"F","N","L",525954,178940
"FBD11F7C-32CE-498C-B9A6-B334D3B0E4D2",415000,"F","N","L",525954,178940
"7535D685-4EB3-4361-A343-791F90CDE454",555000,"F","N","L",525954,178940
"1225C47C-CB11-41F3-AA95-3269A3D1D997",499950,"F","N","L",525954,178940
"EC65EE14-DC68-4EE2-8477-E6D19A8234B1",365000,"F","N","L",525954,178940
"81C97904-A09C-4A93-BF3F-24D30198442A",950000,"F","N","L",525954,178940
"3D0DE923-7AF6-4B87-82FC-A793FC222BA7",880000,"F","N","L",525954,178940
"1A48BB07-A755-41D5-8144-9BE97A631448",800000,"F","N","L",525954,178940
"017C8413-A3B1-4D0E-A729-8855E50ADEFA",295000,"F","N","L",526508,178716
"6B260334-68A2-44FD-A811-9F5172FB4021",570000,"F","N","L",526508,178716
"E4389BCA-AD87-4330-9455-0DB22B62EFDC",2200000,"T","N","F",526507,178700
"F0FB58FD-877D-4C7D-87CB-1CF4633F964B",1795000,"F","N","L",526487,178607
"A0B809B5-C5B6-4468-9222-EEB3BE5C0DAA",750000,"F","N","L",526474,178645
"66CDF06C-4B1E-47E4-B484-2F7F3A65A137",520000,"F","N","L",526474,178645
"9E85215A-F326-4291-B9C5-399E08DC4F0D",1420000,"T","N","F",526443,178617
"00F8ECB3-C520-4FED-A25A-E13EE7C8AA1A",2450000,"T","N","F",526433,179039
"36F7D785-947A-47B2-85D7-32177A63A453",2725000,"F","N","L",526274,179553
"FCB68D21-16A4-40DA-AC6B-DB8CAD2A6437",2000000,"F","N","L",526214,179591
"2E7CF2AA-239D-440B-912C-A29E79224873",545650,"F","N","L",526111,179634
"F31A3696-BF3A-4BBC-A40A-1A72939466A9",2200000,"F","N","L",526380,179481
"6ABE4B90-FBBA-41A6-A0E8-D18599D954EA",1225000,"F","N","L",526497,179174
"0B241F5D-26D6-4128-9493-4AD5EC82D6C1",400000,"F","N","L",526425,179191
"A5E27CBC-D4A0-4675-B7E6-BE4739EEBC05",495000,"F","N","L",526425,179191
"D6872566-99FD-4E95-9A1F-136CAD861DB9",1925000,"F","N","L",526425,179191
"8A757212-45C9-4B66-B54D-16EF0E7291A5",3900000,"T","N","F",526390,179259
"02069C04-4CEF-4960-B4A7-48BE9F678189",2000000,"F","N","L",526412,179280
"27B1B50E-00F0-405A-BD10-00C5C4D2EE66",875000,"F","N","L",526400,179351
"D8FBD38B-8BD5-45DC-9AE5-0DAD449142D0",625000,"F","N","L",526400,179351
"7550E483-B3AA-4650-A299-945AD9991FF9",425000,"F","N","L",526400,179351
"E1E03510-D8BA-4121-93FF-2C6E92BE8867",575000,"F","N","L",526400,179351
"F4B71B3C-4E08-4FF8-A05A-F053131DCECE",867500,"F","N","L",526400,179351
"D030CF92-1D06-4301-B9AA-FFE44A949B89",1280000,"F","N","L",526470,178997
"D15A1FC4-999A-47F6-849C-323B515EB693",1225000,"F","N","L",526470,178997
"970B9086-AFA7-4E8C-969F-3EC17E8F7F8C",915000,"F","N","L",526486,178898
"9504774B-BFAB-4AAC-B0D5-39D8BA088FFF",1600000,"F","N","L",526486,178898
"CDF14C25-6217-41BD-85EC-F1346439B68C",1240000,"F","N","L",526486,178898
"9D1935DF-986A-486E-82F7-5BFA3A597FA8",955000,"F","N","L",526615,178718
"CBDC9F03-9CDF-4A95-B0FE-CD01C4417F76",360000,"F","N","L",526615,178718
"37FEE0E9-09CD-4D31-8F59-F2234C018D17",1425000,"F","N","L",526615,178718
"0C7008F7-F825-4043-A5E1-94C62B095820",3475000,"F","N","L",526244,179134
"8FFD5A80-BF45-4F60-8D9B-0D1E31E3FB2F",1375000,"F","N","L",526244,179134
"CEAF424A-7CF6-4759-BF2B-47E05B2A4056",1490000,"F","N","L",526305,179145
"74821CD9-EE50-462B-A174-B909514A4CA7",2100000,"F","N","L",526260,178984
"96C8F850-5F9E-4C38-A5F1-ADF5790B37DF",395000,"F","N","L",526233,179175
"BCDDA5FD-7019-4823-A33A-ECC3EEF3AD20",807000,"F","N","L",526233,179175
"B0F1EA9E-F888-4370-9EE3-D85A0C89AFF7",1300000,"F","N","L",526233,179175
"8FC4F7DC-BA4E-4BD8-B283-309EDD722A13",1700000,"T","N","F",526255,179174
"5983D285-51A0-4E08-85A4-5EF529EADE40",2700000,"T","N","F",526255,179174
"E3A36D8F-5764-47D9-995B-6B30B96058AF",3200000,"T","N","F",526255,179174
"A0949D7C-5E7F-44B0-8A7B-B967AAD66C46",1200000,"F","N","L",526255,179174
"9F9B0510-2D9A-4E85-937C-76FED47690EB",1105000,"F","N","L",526315,179154
"99617051-02CB-4DDB-AE58-1BCF6B6CA1E8",2825000,"F","N","L",526372,179156
"2B85F5EC-3985-4CB2-AB7A-70EADD7953A0",870000,"F","N","L",526277,179183
"8DBFFBAE-E6D4-4A8C-8FD5-1051AB6A6C1E",1525000,"F","N","L",526277,179183
"4E759971-BDB1-4C12-B3E3-634635944A45",825000,"F","N","L",526394,179158
"518FA5BC-95CB-4BF7-8985-6779C67709E2",1780000,"F","N","L",526394,179158
"253CC81C-E7E5-43D7-AD22-AE29E4D8D7E4",730000,"F","N","L",526337,179347
"507A1CCC-BF3B-4AB4-9F5E-8598B0D4524A",1115000,"F","N","L",526337,179347
"AB46FBC8-86D6-4876-819C-386486078903",1000000,"F","N","L",526337,179347
"B9283EE9-A866-4385-9B47-65E7D1B64681",717500,"F","N","L",526273,179342
"775730AF-A2C5-4C5E-B5E2-DA2890B9CF6E",845000,"F","N","L",526273,179342
"E04724CA-1105-4CF3-8B79-0B0A08D9C53A",2200000,"F","N","L",526233,179286
"0BC54E42-2E43-4A15-9B60-036EDE167BB7",1500000,"F","N","L",526233,179286
"043BEDED-E04B-4E9B-8433-070C958B0A47",400000,"F","N","L",526323,179285
"EA66A884-39C7-4B60-9F4E-EB8B2B626583",855000,"F","N","L",526323,179285
"15364DBC-D101-4CF5-BFAD-6A546F097617",1650000,"F","N","L",526323,179285
"1573081E-88C5-4CE9-8F73-55CEE2132549",1999900,"T","N","F",526283,179248
"57B66F5B-F7C6-4BAC-9694-977C423D1C51",2250000,"T","N","F",526272,179269
"CFEB1A1F-35B6-4190-8E4F-9E0137144CE5",2400000,"T","N","F",526272,179269
"C62C70AC-DC58-4E34-830F-29F1CB099683",999999,"F","N","L",526333,179251
"464B7375-B406-4B2C-8301-21CD78336AB6",1510000,"F","N","L",526290,179245
"84AB7257-EE61-4BE7-9C91-E31D811235E5",1400250,"T","N","F",526286,179368
"88BB4868-F820-4D46-8155-F2AB634738B0",2100000,"F","N","F",526286,179368
"D4E950F6-9517-4ABF-9101-C096253A1D7B",980000,"T","N","F",526286,179368
"1FB96BBA-CFD7-45FF-9D32-E924365946AC",1740000,"T","N","F",526286,179368
"6C67D3ED-F18E-4AD3-A27E-17AA4AB60D63",825000,"F","N","L",526254,179241
"A3BE2510-11A1-4410-A6AF-31B64BC1FD7C",885000,"F","N","L",526254,179241
"304C45B9-F1AA-4A37-B279-316D42031940",1305000,"T","N","F",526479,178862
"A59C79BB-9732-4664-AAF8-CD7ADAE0E246",185000,"F","N","L",526462,178741
"BEBD6ED8-7565-47BC-91DA-CD6E3B29375B",1180000,"F","N","L",526462,178741
"23BB7A36-FD3B-4C15-BF6F-26DF0B71739B",995000,"F","N","L",526462,178741
"A45296D7-1B0A-454C-B827-3881906F2B9C",250000,"F","N","L",526390,178724
"E2377478-5C09-4FE8-B111-B3F745961AF0",1100000,"F","N","F",526308,178848
"3C7579BC-71E1-45A6-8147-33FACDD27E3B",350000,"F","N","L",526308,178848
"027FECD6-41A1-447A-AF51-C4C64EA578AA",2200000,"F","N","L",526353,178770
"74001848-C440-45C2-B524-079A094B9849",1300000,"F","N","L",526353,178770
"DB237285-B965-4878-98B5-41687777FEC7",701500,"F","N","L",526353,178770
"042E1183-D113-49FB-B53A-26A161567A00",1265000,"F","N","L",526304,178861
"79D51137-8064-4876-BC26-7EC05BC31F34",1850000,"F","N","L",526304,178861
"1CE26AC9-46AA-4766-AF8B-BE5F4002DA25",542500,"F","N","L",526382,179080
"D4345052-7338-46DB-B001-E57E60CF9182",175000,"F","N","L",526382,179080
"6139000E-CCEC-4F13-A7F4-01C5A6E3678C",555000,"F","N","L",526372,179004
"03FE624D-4BAE-4615-A7EE-71494E3F2FC9",1600000,"F","N","L",526372,179004
"388ECC09-68E8-44B6-9081-247DE7191219",250000,"F","N","L",524184,182124
"8BB4DD09-B74B-4E4B-BC9F-4A9571801B91",388000,"F","N","L",524187,182348
"7873DFA0-7BC2-42E2-81B3-10F83EB214C4",280000,"F","N","L",524187,182348
"FA782AD3-E7DC-47A9-B7D9-236794DB461A",130000,"F","N","L",524419,182122
"89DE109D-0E66-41BC-BB29-9437C991E6C9",202500,"F","N","L",524419,182122
"D8FDADE7-E3AF-4255-B32D-3FCBF1BC8C1E",219580,"F","Y","L",524323,182081
"6B1849BA-9C77-48D4-835B-67140C9DC6C7",370000,"F","N","L",523458,181941
"6FD8FCD2-2516-4268-A04B-B5D69366576F",262000,"F","N","L",523458,181941
"7300D422-AF24-4341-A839-70D14368086C",65000,"F","N","L",523458,181941
"BC9ADE15-C4E5-4EFA-9262-CD20487A078F",1650000,"T","N","F",524084,181936
"EEE7FAF6-8E58-4CC1-8B16-1F5026B18C09",440000,"F","N","L",524145,181779
"557263AE-C3D3-402E-A907-556498BAE9B5",425000,"F","N","L",524145,181779
"1567684D-3031-4354-9BB7-FFA917B331FC",399000,"F","N","L",524145,181779
"73A2FA7A-A4A4-4B36-8A94-47EBFBD804A2",410000,"F","N","L",524181,181682
"61F61832-B94F-4E34-BCB8-F0E0A43CFFEE",350000,"F","N","L",524181,181682
"7848DC25-C26D-4520-9F72-C034FA67BFE1",920000,"T","N","F",523762,182087
"AD38E6B6-023B-4D03-99D6-BF5842B35A24",1850000,"T","N","F",524249,181706
"0E1426C6-60ED-4F18-940A-881695B92EC5",420000,"F","N","L",524249,181706
"8FB4E46E-592D-4D4E-AD17-C6526891A3C1",515000,"F","N","L",524270,181682
"6EA46759-340C-4E00-8570-B9EAB6532FF0",510000,"F","N","L",524240,181532
"C8A21A63-54A3-4759-B506-EE162B7785BE",217500,"F","N","L",524240,181532
"06D37756-9651-48DB-946A-AAA50F1B5839",450000,"F","N","L",524240,181532
"BC51E1B2-CA0E-4010-9BC5-28A9C6B58C62",189000,"F","N","L",524312,181347
"9285DF23-D422-43D4-A930-FF9C2FFD834B",315000,"F","N","L",524312,181347
"031C3797-107C-401E-A2E1-2E3D7E3A1428",205000,"F","N","L",524312,181347
"C1CA44EE-9708-4D5C-A332-6AA31DE6F575",205000,"F","N","L",524312,181347
"3FAC1CE3-7107-42F2-ABF9-7A39F8161199",475000,"F","N","L",524442,181935
"ED1FD2CA-68CD-4CD6-BB6A-C3BE6B848B4F",320000,"F","N","L",524518,181797
"123326B8-AEFA-4EEF-A608-D30383F8A8EF",380000,"F","N","L",524515,181875
"D7D8E002-DFCC-46BE-BE65-DB54081390AE",310000,"F","N","L",524515,181875
"D11DA4A8-488B-4941-BC17-339054774F8F",375000,"F","N","L",524611,181766
"DD2BA071-D0C7-479C-922E-65026FB54C10",294000,"F","N","L",524628,181832
"D528D75F-2DCF-4808-ADBE-D4362C176F07",320000,"F","N","L",524510,181918
